Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.8850116729736328,0.8850116729736328,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.3187897205352783,1.3187897205352783,0.0,11.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.3843410015106201,1.3843410015106201,0.0,1.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'2',1.7009357213974,1.7009357213974,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.8347792029380798,0.8347792029380798,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.7184999585151672,0.7184999585151672,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'3',2.6017210483551025,2.6017210483551025,0.0,7.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.5184383392333984,1.5184383392333984,0.0,9.0
To what extent did the music make you feel ,ALERT,1.0,'4',5.799238681793213,5.799238681793213,0.0,0.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',2.2189362049102783,2.2189362049102783,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'1',1.7330255508422852,1.7330255508422852,0.0,8.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.3513439893722534,1.3513439893722534,0.0,5.0

extraInfo
participant,999
session,001
date,2019_Apr_09_1625
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.203984464624064
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.3504019975662231,1.3504019975662231,0.0,10.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.851019263267517,1.851019263267517,0.0,11.0
To what extent did the music make you feel ,ANGRY,1.0,'2',2.27205228805542,2.27205228805542,0.0,1.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.9022747874259949,0.9022747874259949,0.0,7.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',2.352651357650757,2.352651357650757,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'2',1.8204455375671387,1.8204455375671387,0.0,2.0
To what extent did the music make you feel ,HAPPY,1.0,'1',0.955699622631073,0.955699622631073,0.0,6.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.3532286882400513,1.3532286882400513,0.0,4.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.7016168236732483,0.7016168236732483,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',4.672165393829346,4.672165393829346,0.0,0.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.3524408340454102,1.3524408340454102,0.0,5.0
To what extent did the music make you feel ,SCARED,1.0,'2',1.585463047027588,1.585463047027588,0.0,8.0

extraInfo
participant,999
session,001
date,2019_Apr_09_1625
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.203984464624064
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',5.251657962799072,5.251657962799072,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.834063708782196,0.834063708782196,0.0,3.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.2176830768585205,1.2176830768585205,0.0,5.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.4357608556747437,1.4357608556747437,0.0,2.0
