Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',6.733733654022217,6.733733654022217,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',2.1513233184814453,2.1513233184814453,0.0,7.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.2013943195343018,1.2013943195343018,0.0,9.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',4.716044902801514,4.716044902801514,0.0,0.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',2.069546937942505,2.069546937942505,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.41860830783844,1.41860830783844,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'5',1.9993319511413574,1.9993319511413574,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'5',2.618467092514038,2.618467092514038,0.0,6.0
To what extent did the music make you feel ,ALERT,1.0,'2',5.33515739440918,5.33515739440918,0.0,5.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',4.735167980194092,4.735167980194092,0.0,4.0
To what extent did the music make you feel ,TENDER,1.0,'2',6.501319408416748,6.501319408416748,0.0,3.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.5184903144836426,1.5184903144836426,0.0,1.0

extraInfo
participant,999
session,001
date,2019_Apr_12_1007
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.17796767390653
